,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.04309430665729164,768,768,1.0,2.915494950651431,4.06673274350608,0.9105820959195573,True,24.823824,dense,4.760478827168728,3.039264,1.3948687,bert.encoder.layer.0.attention.self.query,767,1094.6207,768,92,1,1,0.19970415363218427,24.823824,44.095573,success,4.982351303100586,0.00017163672600872815,,1,24.823823928833008,3.40649676322937
3,14,Linear,0.046263602120035996,768,768,1.0,3.210825750729277,5.028304266950098,0.9096275218295653,True,36.816883,dense,5.31647935602829,3.0325742,1.5660471,bert.encoder.layer.0.attention.self.key,768,1077.8888,768,87,0,1,0.23702539996990354,36.816883,29.277025,success,6.067691802978516,0.0013096000766381621,,0,36.8168830871582,3.582166910171509
4,15,Linear,0.09539311786191285,768,768,1.0,4.292553999177409,2.9677658741486357,0.93650278223212,True,4.913323,dense,4.000604917560065,2.6888158,0.6913753,bert.encoder.layer.0.attention.self.value,768,488.44507,768,57,0,1,0.436109430929439,4.913323,99.41237,success,2.216601610183716,0.0004775793058797717,,1,4.913322925567627,2.1573750972747803
5,18,Linear,0.060069177031634,768,768,1.0,2.497954640020157,2.244451316288477,0.9177701112208663,True,7.916179,dense,3.311746783165744,2.6815546,0.89851564,bert.encoder.layer.0.attention.output.dense,768,480.34647,768,144,0,1,0.12482955333501307,7.916179,60.67908,success,2.813570499420166,0.001456050667911768,,0,7.916179180145264,0.9979233741760254
6,22,Linear,0.05927909942482512,768,3072,4.0,3.377723836589081,7.483784837435343,0.9712380662096008,True,164.29694,dense,7.548517198389689,3.5189145,2.2156296,bert.encoder.layer.0.intermediate.dense,768,3303.045,768,220,0,1,0.16030610836039308,164.29694,20.104118,success,12.81783676147461,0.4609553813934326,,0,164.29693603515625,4.828496932983398
7,25,Linear,0.03531393122308579,768,3072,4.0,3.5459823668150685,6.060137941848496,1.0007416121584218,True,51.16997,dense,6.322664504938297,3.4814763,1.7090153,bert.encoder.layer.0.output.dense,768,3030.2334,768,32,0,1,0.4500703490890777,51.16997,59.21898,success,7.153318881988525,0.3975316882133484,,0,51.16997146606445,9.04810905456543
8,31,Linear,0.044031354655732935,768,768,1.0,2.727651430389353,3.5566185262337977,0.9149295245100492,True,20.133177,dense,4.494003808697374,3.027493,1.3039124,bert.encoder.layer.1.attention.self.query,768,1065.3513,768,135,0,1,0.14869256039887524,20.133177,52.91521,success,4.487000942230225,0.001140263513661921,,0,20.133176803588867,2.407580852508545
9,32,Linear,0.03165928673484075,768,768,1.0,2.70988318477776,4.149450478906084,0.9031194450549234,True,33.9804,dense,4.6749927509438205,3.0272744,1.5312285,bert.encoder.layer.1.attention.self.key,767,1064.8151,768,108,1,1,0.16453358616904237,33.9804,31.336155,success,5.829270839691162,0.0005233865231275558,,1,33.98040008544922,2.7638320922851562
