,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.04153979840884808,768,768,1.0,2.9020790113264168,4.057131372113562,0.9109038404983282,True,25.003944,dense,4.740558879430191,3.0380826,1.3980086,bert.encoder.layer.0.attention.self.query,767,1091.6472,768,94,1,1,0.19618447043449863,25.003944,43.659,success,5.000394344329834,0.00023805617820471525,,1,25.003944396972656,3.342038869857788
3,14,Linear,0.043588411103950286,768,768,1.0,3.2629018713609668,5.093324051337107,0.910177869296831,True,36.3898,dense,5.378986461509992,3.0311933,1.5609798,bert.encoder.layer.0.attention.self.key,767,1074.467,768,83,1,1,0.24838574933922197,36.3898,29.526598,success,6.032395839691162,0.0002068437752313912,,1,36.389801025390625,3.6825950145721436
4,15,Linear,0.09198209468273,768,768,1.0,4.257152664270418,2.9581245142024146,0.936311294907231,True,4.952903,dense,3.9910520927290833,2.6899326,0.69485986,bert.encoder.layer.0.attention.self.value,768,489.70267,768,58,0,1,0.42768509762489004,4.952903,98.87185,success,2.2255117893218994,0.0009699887596070766,,1,4.952902793884277,2.14753794670105
5,18,Linear,0.0591552321257276,768,768,1.0,2.5253787020884224,2.2562087396146873,0.9181540189048362,True,7.823733,dense,3.3212023140389673,2.680283,0.893414,bert.encoder.layer.0.attention.output.dense,768,478.9422,768,137,0,1,0.13032189750472975,7.823733,61.216583,success,2.797093629837036,0.000492930761538446,,1,7.823732852935791,1.041008472442627
6,22,Linear,0.05735091271985504,768,3072,4.0,3.38506307602508,7.485425946567703,0.9716302994294355,True,162.6711,dense,7.550712490579664,3.5187538,2.2113106,bert.encoder.layer.0.intermediate.dense,768,3301.8225,768,221,0,1,0.16043670432072302,162.6711,20.297537,success,12.754258155822754,0.4617636203765869,,0,162.6710968017578,4.826752662658691
7,25,Linear,0.03646862531078321,768,3072,4.0,3.5595461624467224,6.087582777342643,1.000716922638271,True,51.311317,dense,6.346001719283971,3.4817839,1.7102132,bert.encoder.layer.0.output.dense,768,3032.3813,768,32,0,1,0.45246811205652043,51.311317,59.09771,success,7.163191795349121,0.39766961336135864,,0,51.311317443847656,9.077798843383789
8,31,Linear,0.0443982262406617,768,768,1.0,2.731663148922152,3.5751785368387305,0.9153164503850908,True,20.360659,dense,4.494294179354693,3.0267353,1.3087919,bert.encoder.layer.1.attention.self.query,767,1063.494,768,135,1,1,0.1490378341559242,20.360659,52.23279,success,4.5122785568237305,0.00019878899911418557,,2,20.360658645629883,2.4073030948638916
9,32,Linear,0.02940522197812323,768,768,1.0,2.705607694241799,4.130949341488176,0.9034327188928878,True,33.636444,dense,4.663005001864121,3.0263643,1.5268102,bert.encoder.layer.1.attention.self.key,767,1062.5859,768,112,1,1,0.16116477832864615,33.636444,31.590317,success,5.799693584442139,0.00048401381354779005,,1,33.636444091796875,2.6964070796966553
