,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.041366108071163754,768,768,1.0,2.8925907745871084,4.036131650654732,0.9106483933689435,True,24.85046,dense,4.737800312527776,3.0401583,1.3953345,bert.encoder.layer.0.attention.self.query,766,1096.8774,768,94,2,1,0.19520583353825305,24.85046,44.139122,success,4.985023498535156,2.7138115910929628e-05,,2,24.850460052490234,3.355412244796753
3,14,Linear,0.046416829590546604,768,768,1.0,3.205469238737796,5.026617749710191,0.9095384529501848,True,36.99455,dense,5.312644495529264,3.0334723,1.5681379,bert.encoder.layer.0.attention.self.key,768,1080.1204,768,87,0,1,0.236451121604996,36.99455,29.196743,success,6.082314491271973,0.002191683044657111,,0,36.99454879760742,3.5866951942443848
4,15,Linear,0.09216638895905238,768,768,1.0,4.257657581764962,2.958470539355973,0.9363110078197873,True,4.95289,dense,3.9913289889846637,2.6899323,0.69485873,bert.encoder.layer.0.attention.self.value,768,489.70248,768,58,0,1,0.42775139653998706,4.95289,98.87207,success,2.22550892829895,0.0009889848297461867,,1,4.952889919281006,2.1476545333862305
5,18,Linear,0.060229332145937176,768,768,1.0,2.5188378223723356,2.274855705458726,0.9173786674915015,True,8.000866,dense,3.330908142298704,2.6828308,0.903137,bert.encoder.layer.0.attention.output.dense,768,481.75992,768,138,0,1,0.12929206154578468,8.000866,60.21347,success,2.828580141067505,0.000746975711081177,,1,8.000865936279297,1.0392718315124512
6,22,Linear,0.05869384606109729,768,3072,4.0,3.3645193372361626,7.453160868627969,0.9711743327971191,True,164.14322,dense,7.5194856892049415,3.5191116,2.215223,bert.encoder.layer.0.intermediate.dense,768,3304.5435,768,223,0,1,0.15833992632874552,164.14322,20.132074,success,12.81183910369873,0.4609973728656769,,0,164.14321899414062,4.790696620941162
7,25,Linear,0.03647528047963944,768,3072,4.0,3.5590508082651175,6.086533662657212,1.0007175685850194,True,51.304615,dense,6.345125520237521,3.48178,1.7101564,bert.encoder.layer.0.output.dense,768,3032.355,768,32,0,1,0.452380544981295,51.304615,59.104916,success,7.162724018096924,0.3976510465145111,,0,51.30461502075195,9.077059745788574
8,31,Linear,0.04431473420653842,768,768,1.0,2.7302528029337463,3.560658501904963,0.9148944280700676,True,20.144184,dense,4.499132635697128,3.0282762,1.3041497,bert.encoder.layer.1.attention.self.query,768,1067.2742,768,134,0,1,0.14947107647281108,20.144184,52.98175,success,4.488227367401123,0.0005002646357752383,,1,20.144184112548828,2.424758195877075
9,32,Linear,0.0320960832585514,768,768,1.0,2.7074758042494755,4.150223752471459,0.9028796750111914,True,34.109516,dense,4.674957211905145,3.028101,1.5328757,bert.encoder.layer.1.attention.self.key,768,1066.8438,768,110,0,1,0.1628014301393905,34.109516,31.277012,success,5.840335369110107,0.0009217694168910384,,1,34.10951614379883,2.7370569705963135
