,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.04166641858822129,768,768,1.0,2.90359315315717,4.051338964313922,0.9106694307809787,True,24.847603,dense,4.749935526419521,3.0400643,1.3952847,bert.encoder.layer.0.attention.self.query,766,1096.6399,768,92,2,1,0.19846330546681334,24.847603,44.134636,success,4.984736919403076,0.0001165294015663676,,2,24.84760284423828,3.4031925201416016
3,14,Linear,0.0469287917701362,768,768,1.0,3.2086573587874376,5.030869753092065,0.9095449841895269,True,36.97472,dense,5.31697435577132,3.033382,1.567905,bert.encoder.layer.0.attention.self.key,768,1079.8954,768,87,0,1,0.23679292395177484,36.97472,29.206316,success,6.080684185028076,0.0018981724279001355,,0,36.9747200012207,3.5878593921661377
4,15,Linear,0.09228683301715845,768,768,1.0,4.266863839792514,2.958668164268445,0.9363457454004643,True,4.936348,dense,3.9946373552252736,2.6897953,0.6934058,bert.encoder.layer.0.attention.self.value,768,489.5479,768,58,0,1,0.4289602374415711,4.936348,99.17208,success,2.2217893600463867,0.0005684002535417676,,1,4.936347961425781,2.1481001377105713
5,18,Linear,0.06020425764219628,768,768,1.0,2.520628812711613,2.2755336067803653,0.9174159170873102,True,7.994002,dense,3.3313477327884726,2.6826992,0.90276426,bert.encoder.layer.0.attention.output.dense,768,481.61395,768,138,0,1,0.12944452076806826,7.994002,60.246914,success,2.827366590499878,0.0003348854079376906,,1,7.994001865386963,1.0397179126739502
6,22,Linear,0.058847906133443595,768,3072,4.0,3.364111956642141,7.451273491714845,0.9712021085072885,True,164.03256,dense,7.517696074926104,3.5190773,2.2149303,bert.encoder.layer.0.intermediate.dense,768,3304.2822,768,223,0,1,0.15831264610640633,164.03256,20.144062,success,12.807519912719727,0.46101510524749756,,0,164.03256225585938,4.790006637573242
7,25,Linear,0.03622070393189414,768,3072,4.0,3.5582988260883703,6.085983187559297,1.0007160613759403,True,51.32904,dense,6.344447950045717,3.4817963,1.7103631,bert.encoder.layer.0.output.dense,768,3032.4673,768,32,0,1,0.4522476120571676,51.32904,59.07898,success,7.1644287109375,0.3977055251598358,,0,51.32904052734375,9.074607849121094
8,31,Linear,0.04454217876132471,768,768,1.0,2.7284298179523363,3.558060208914517,0.9150840793004229,True,20.14043,dense,4.496792579869115,3.0282059,1.3040688,bert.encoder.layer.1.attention.self.query,767,1067.1016,768,134,1,1,0.14931359455623616,20.14043,52.983055,success,4.487809181213379,0.0001630368788028136,,1,20.140430450439453,2.4230287075042725
9,32,Linear,0.0324380634785173,768,768,1.0,2.707466515624974,4.149625327325817,0.9030688359679012,True,34.092575,dense,4.6746291275652805,3.0280168,1.5326599,bert.encoder.layer.1.attention.self.key,767,1066.6371,768,110,1,1,0.16280054450379372,34.092575,31.286491,success,5.8388848304748535,0.0005088820471428335,,1,34.09257507324219,2.7367024421691895
