,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.042135703040071304,768,768,1.0,2.9128670183052474,4.064882150550307,0.9105067924695058,True,24.859465,dense,4.75989085697226,3.0397685,1.3954918,bert.encoder.layer.0.attention.self.query,767,1095.8932,768,93,1,1,0.19835506964255617,24.859465,44.083538,success,4.985926628112793,7.948173879412934e-05,,1,24.859464645385742,3.3895535469055176
3,14,Linear,0.04618557809793178,768,768,1.0,3.2117835360072076,5.0334541457553295,0.9095866836407115,True,36.91334,dense,5.320276486702953,3.033055,1.5671835,bert.encoder.layer.0.attention.self.key,768,1079.0831,768,87,0,1,0.2371280853301188,36.91334,29.232876,success,6.075634956359863,0.0012841074494645,,0,36.9133415222168,3.5864131450653076
4,15,Linear,0.09079405601930035,768,768,1.0,4.253124591248625,2.942704012182558,0.9364412019754653,True,4.9191747,dense,3.9831592238890456,2.689438,0.69189227,bert.encoder.layer.0.attention.self.value,768,489.1455,768,60,0,1,0.4199765788347911,4.9191747,99.4365,success,2.217921257019043,0.0010244859149679542,,0,4.919174671173096,2.1194894313812256
5,18,Linear,0.06082815638486572,768,768,1.0,2.5263190986424062,2.276379956989136,0.9177629151875257,True,7.9628015,dense,3.3320719610412186,2.6822536,0.9010659,bert.encoder.layer.0.attention.output.dense,767,481.12012,768,138,1,1,0.1299289100741155,7.9628015,60.42096,success,2.8218436241149902,8.752628491492942e-05,,1,7.962801456451416,1.0410610437393188
6,22,Linear,0.058599103631249316,768,3072,4.0,3.364885132371047,7.455637462052478,0.971192132218623,True,164.33049,dense,7.521376907493544,3.519097,2.2157183,bert.encoder.layer.0.intermediate.dense,768,3304.4336,768,223,0,1,0.15836442178276738,164.33049,20.108463,success,12.819145202636719,0.46013903617858887,,0,164.3304901123047,4.790857315063477
7,25,Linear,0.03697432673596057,768,3072,4.0,3.5552248906091872,6.080578577497131,1.0007317076416171,True,51.324146,dense,6.339192279644463,3.4817247,1.7103218,bert.encoder.layer.0.output.dense,768,3031.9675,768,32,0,1,0.4517042119016026,51.324146,59.074875,success,7.164087295532227,0.3972032964229584,,0,51.32414627075195,9.067301750183105
8,31,Linear,0.043851828346615496,768,768,1.0,2.722604687467748,3.5530145532080972,0.914900026275218,True,20.183926,dense,4.490654154735572,3.0281272,1.3050057,bert.encoder.layer.1.attention.self.query,768,1066.9082,768,137,0,1,0.14717205059568583,20.183926,52.859303,success,4.492652416229248,0.0010066247778013349,,0,20.18392562866211,2.386476755142212
9,32,Linear,0.03325419116532624,768,768,1.0,2.7151559175829574,4.16019096989921,0.9030920946121497,True,34.057327,dense,4.683451686788869,3.027871,1.5322107,bert.encoder.layer.1.attention.self.key,767,1066.2783,768,108,1,1,0.16504095511978334,34.057327,31.308338,success,5.835865497589111,0.00015823139983695,,1,34.05732727050781,2.772858142852783
