,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.041419517778861326,768,768,1.0,2.91345145246773,4.066320451340842,0.9112751166684535,True,24.8717,dense,4.742541648397667,3.036323,1.3957056,bert.encoder.layer.0.attention.self.query,768,1087.2334,768,94,0,1,0.19735744817599646,24.8717,43.713673,success,4.98715353012085,0.0009174770675599575,,1,24.871700286865234,3.3349947929382324
3,14,Linear,0.045593172990615716,768,768,1.0,3.2423281545896945,5.018694879830233,0.9109122394531957,True,35.30755,dense,5.322365076077127,3.0294352,1.5478677,bert.encoder.layer.0.attention.self.key,767,1070.1263,768,86,1,1,0.2417964633415551,35.30755,30.308712,success,5.942015647888184,0.000326037872582674,,1,35.30754852294922,3.5936548709869385
4,15,Linear,0.09609544189776764,768,768,1.0,4.27435797254267,2.9196673737894665,0.9374928498166458,True,4.820207,dense,3.9592774647807443,2.6861584,0.6830657,bert.encoder.layer.0.attention.self.value,767,485.46545,768,60,1,1,0.4227177965726414,4.820207,100.714645,success,2.1954970359802246,0.00016525950923096389,,1,4.820207118988037,2.0925583839416504
5,18,Linear,0.06183338092991869,768,768,1.0,2.5171972068610513,2.2483057321006035,0.918995113342758,True,7.8194866,dense,3.305669053849569,2.6790006,0.8931782,bert.encoder.layer.0.attention.output.dense,768,477.52994,768,143,0,1,0.12687440418426293,7.8194866,61.069218,success,2.7963345050811768,0.0006181075004860759,,2,7.819486618041992,1.005818247795105
6,22,Linear,0.05813912705782853,768,3072,4.0,3.345496133828912,7.3784099885787136,0.9722119385901931,True,160.50017,dense,7.447723915007103,3.519253,2.2054756,bert.encoder.layer.0.intermediate.dense,768,3305.62,768,225,0,1,0.1563664089219275,160.50017,20.595743,success,12.668866157531738,0.46039772033691406,,0,160.5001678466797,4.769832134246826
7,25,Linear,0.036695730108533,768,3072,4.0,4.075958084605373,6.955106185790958,1.000776349739099,True,50.859642,dense,7.140311123021764,3.4815803,1.7063733,bert.encoder.layer.0.output.dense,768,3030.959,768,153,0,1,0.24867647221177527,50.859642,59.594578,success,7.131594657897949,0.40040627121925354,,0,50.859642028808594,5.784167289733887
8,31,Linear,0.043055221438694224,768,768,1.0,2.721446213260675,3.5724175539977194,0.9157600874883493,True,20.544275,dense,4.475105992642374,3.0253367,1.3126909,bert.encoder.layer.1.attention.self.query,767,1060.0746,768,140,1,1,0.1454887591423553,20.544275,51.599514,success,4.53257942199707,0.00012166763917775825,,1,20.544275283813477,2.342270612716675
9,32,Linear,0.03155944859555082,768,768,1.0,2.73788491844511,4.151704155854984,0.9040289011166032,True,32.83908,dense,4.690056080217898,3.0249197,1.516391,bert.encoder.layer.1.attention.self.key,767,1059.0573,768,108,1,1,0.16722805424747916,32.83908,32.249905,success,5.730539321899414,2.54619062616257e-05,,2,32.839080810546875,2.775423765182495
