,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.04154375725003023,768,768,1.0,2.9021844521227385,4.049759524939222,0.9106471727682452,True,24.855219,dense,4.748695155674824,3.0401487,1.3954177,bert.encoder.layer.0.attention.self.query,766,1096.853,768,92,2,1,0.1983164382314253,24.855219,44.12969,success,4.985500812530518,6.363318971125409e-05,,2,24.8552188873291,3.402772903442383
3,14,Linear,0.04650568108913333,768,768,1.0,3.2051226535850774,5.026268735322911,0.9095380940908802,True,36.999725,dense,5.312237492949184,3.0334575,1.5681986,bert.encoder.layer.0.attention.self.key,768,1080.0837,768,87,0,1,0.23641396377633417,36.999725,29.19167,success,6.08273983001709,0.00195350986905396,,0,36.999725341796875,3.5862693786621094
4,15,Linear,0.09337212731497024,768,768,1.0,4.257045092504648,2.9584354511840694,0.9363107207323437,True,4.9539366,dense,3.9910425839494814,2.689928,0.69495046,bert.encoder.layer.0.attention.self.value,768,489.6977,768,58,0,1,0.4276709727600504,4.9539366,98.85021,success,2.2257440090179443,0.0009634294547140598,,1,4.953936576843262,2.1474597454071045
5,18,Linear,0.06019400298711153,768,768,1.0,2.5189995653002013,2.275095020956061,0.9173766578793963,True,8.001548,dense,3.331001377804509,2.6828308,0.90317404,bert.encoder.layer.0.attention.output.dense,768,481.75995,768,138,0,1,0.12930583001814966,8.001548,60.208344,success,2.8287007808685303,0.0008230291423387825,,1,8.001547813415527,1.0393707752227783
6,22,Linear,0.05873515480516345,768,3072,4.0,3.36465674468681,7.453699498213806,0.9711717490101265,True,164.1695,dense,7.519946476049913,3.5190988,2.2152927,bert.encoder.layer.0.intermediate.dense,768,3304.4458,768,223,0,1,0.1583491278122225,164.1695,20.128258,success,12.812864303588867,0.4610978960990906,,0,164.16949462890625,4.790646553039551
7,25,Linear,0.036506321743099424,768,3072,4.0,3.558548359437333,6.085379144991091,1.0007174968131585,True,51.29482,dense,6.344246325952481,3.4817793,1.7100735,bert.encoder.layer.0.output.dense,768,3032.349,768,32,0,1,0.45229172373796356,51.29482,59.11609,success,7.1620402336120605,0.39755862951278687,,0,51.29481887817383,9.076202392578125
8,31,Linear,0.04423239243431876,768,768,1.0,2.729525801820068,3.5595493180949025,0.9150703681860666,True,20.141445,dense,4.498417381555328,3.0282826,1.3040907,bert.encoder.layer.1.attention.self.query,767,1067.2903,768,134,1,1,0.14940827314206415,20.141445,52.989758,success,4.487922191619873,0.00020576661336235702,,1,20.14144515991211,2.424217462539673
9,32,Linear,0.03281583910350827,768,768,1.0,2.7121120240233276,4.157143305023037,0.9028793879237478,True,34.10409,dense,4.680732069814511,3.0280948,1.5328066,bert.encoder.layer.1.attention.self.key,768,1066.8285,768,108,0,1,0.16474805632544387,34.10409,31.28154,success,5.839870929718018,0.00105253083165735,,0,34.10409164428711,2.7710869312286377
