,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.041366108071163754,768,768,1.0,2.8925907745871084,4.036131650654732,0.9106483933689435,True,24.85046,dense,4.737800312527776,3.0401583,1.3953345,bert.encoder.layer.0.attention.self.query,766,1096.8774,768,94,2,1,0.19520583353825305,24.85046,44.139122,success,4.985023498535156,2.7138115910929628e-05,,2,24.850460052490234,3.355412244796753
3,14,Linear,0.04656529014280497,768,768,1.0,3.2006526810311153,5.018304680415047,0.9095477115202412,True,36.97433,dense,5.3056891939180995,3.0334466,1.5679004,bert.encoder.layer.0.attention.self.key,768,1080.0563,768,87,0,1,0.2359347324157858,36.97433,29.210976,success,6.080652236938477,0.001776789198629558,,0,36.97433090209961,3.5828254222869873
4,15,Linear,0.0911579673254252,768,768,1.0,4.234208053255159,2.941690096454567,0.936338639986235,True,4.9515805,dense,3.977777027078213,2.6898725,0.6947439,bert.encoder.layer.0.attention.self.value,768,489.63498,768,60,0,1,0.41753446428090474,4.9515805,98.88458,success,2.225214719772339,0.0009841599967330694,,1,4.95158052444458,2.1194703578948975
5,18,Linear,0.059887967016038546,768,768,1.0,2.5201308121075057,2.2758036929384664,0.9174082374981937,True,7.9992595,dense,3.331288677515832,2.682764,0.9030498,bert.encoder.layer.0.attention.output.dense,768,481.68597,768,137,0,1,0.12987354000552462,7.9992595,60.21632,success,2.828296184539795,0.0009419467533007264,,1,7.9992594718933105,1.0446678400039673
6,22,Linear,0.0588256631067825,768,3072,4.0,3.360990947086814,7.446504211281811,0.97116327993054,True,164.27362,dense,7.512861839835477,3.5191133,2.215568,bert.encoder.layer.0.intermediate.dense,768,3304.5574,768,223,0,1,0.15810364784816439,164.27362,20.116179,success,12.816926956176758,0.46103546023368835,,0,164.27362060546875,4.787574291229248
7,25,Linear,0.03613414612681598,768,3072,4.0,3.56159482494133,6.0905047589426315,1.0007210136343425,True,51.292027,dense,6.348728065268286,3.4817803,1.7100499,bert.encoder.layer.0.output.dense,768,3032.3557,768,32,0,1,0.45283026784209535,51.292027,59.11944,success,7.1618452072143555,0.3978337049484253,,0,51.29202651977539,9.080183029174805
8,31,Linear,0.044287188829339574,768,768,1.0,2.7282550045220235,3.557410412530542,0.9149080647236392,True,20.133263,dense,4.496799992550733,3.028274,1.3039142,bert.encoder.layer.1.attention.self.query,768,1067.2687,768,134,0,1,0.14929849297595468,20.133263,53.01022,success,4.487010478973389,0.0004906960530206561,,2,20.133262634277344,2.423166513442993
9,32,Linear,0.031700443395933475,768,768,1.0,2.7081147275948236,4.15146818794153,0.9030723534789141,True,34.1172,dense,4.675616353812191,3.0280914,1.5329735,bert.encoder.layer.1.attention.self.key,767,1066.8203,768,110,1,1,0.16286234909010902,34.1172,31.269281,success,5.8409929275512695,0.000512783823069185,,1,34.1171989440918,2.7376058101654053
