,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.04148865224104065,768,768,1.0,2.8988953763968572,4.048725514319338,0.9106196399656744,True,24.925516,dense,4.742534005605139,3.03954,1.3966442,bert.encoder.layer.0.attention.self.query,767,1095.3173,768,94,1,1,0.1958561035638307,24.925516,43.943615,success,4.992546081542969,2.343178857699968e-05,,1,24.92551612854004,3.354771852493286
3,14,Linear,0.046117582893115405,768,768,1.0,3.2148538753792097,5.032705112063232,0.9096929777667088,True,36.76662,dense,5.321763440482579,3.0328329,1.5654538,bert.encoder.layer.0.attention.self.key,768,1078.5312,768,87,0,1,0.23745726026281178,36.76662,29.334522,success,6.063548564910889,0.000902049127034843,,1,36.76662063598633,3.5865471363067627
4,15,Linear,0.09327882510312568,768,768,1.0,4.283813342528527,2.9756155866423413,0.9364951744148643,True,4.9501505,dense,3.996402506821283,2.6890957,0.6946184,bert.encoder.layer.0.attention.self.value,768,488.76004,768,58,0,1,0.43118581618458307,4.9501505,98.7364,success,2.22489333152771,0.00022796459961682558,,1,4.950150489807129,2.14534330368042
5,18,Linear,0.05986790655752705,768,768,1.0,2.515103872475888,2.2672562220539234,0.9178512118925432,True,7.9699626,dense,3.3238214300562166,2.6820395,0.9014563,bert.encoder.layer.0.attention.output.dense,767,480.88293,768,138,1,1,0.12897420662229697,7.9699626,60.336914,success,2.8231122493743896,0.00021849428594578058,,1,7.9699625968933105,1.0357762575149536
6,22,Linear,0.05863431331523872,768,3072,4.0,3.3720175183742023,7.46352270046479,0.9713468005788688,True,163.44437,dense,7.529901433676973,3.5190575,2.21337,bert.encoder.layer.0.intermediate.dense,768,3304.1323,768,223,0,1,0.15884204167637664,163.44437,20.21564,success,12.784536361694336,0.4613625407218933,,0,163.44436645507812,4.798709392547607
7,25,Linear,0.037832308327081066,768,3072,4.0,3.5741207063788147,6.109966430515502,1.0007477845384594,True,51.22736,dense,6.365632629643257,3.4816878,1.709502,bert.encoder.layer.0.output.dense,768,3031.7097,768,32,0,1,0.4550445517682914,51.22736,59.181454,success,7.157329082489014,0.3978624939918518,,0,51.227359771728516,9.090465545654297
8,31,Linear,0.04176112197383158,768,768,1.0,2.7273596335821897,3.554917059365163,0.91519405535903,True,20.110735,dense,4.493687364176754,3.0279586,1.303428,bert.encoder.layer.1.attention.self.query,767,1066.4938,768,141,1,1,0.14546992337939993,20.110735,53.03107,success,4.484499454498291,0.00031850379309616983,,1,20.110734939575195,2.349696397781372
9,32,Linear,0.03170400799981943,768,768,1.0,2.708941815828494,4.145475633977254,0.9030400133484485,True,33.907307,dense,4.673228282222189,3.0276978,1.5302933,bert.encoder.layer.1.attention.self.key,768,1065.8536,768,110,0,1,0.16294120885899,33.907307,31.434336,success,5.822998046875,0.0005776068428531289,,1,33.90730667114258,2.736362934112549
