,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.041366108071163754,768,768,1.0,2.8925907745871084,4.036131650654732,0.9106483933689435,True,24.85046,dense,4.737800312527776,3.0401583,1.3953345,bert.encoder.layer.0.attention.self.query,766,1096.8774,768,94,2,1,0.19520583353825305,24.85046,44.139122,success,4.985023498535156,2.7138115910929628e-05,,2,24.850460052490234,3.355412244796753
3,14,Linear,0.046416829590546604,768,768,1.0,3.205469238737796,5.026617749710191,0.9095384529501848,True,36.99455,dense,5.312644495529264,3.0334723,1.5681379,bert.encoder.layer.0.attention.self.key,768,1080.1204,768,87,0,1,0.236451121604996,36.99455,29.196743,success,6.082314491271973,0.002191683044657111,,0,36.99454879760742,3.5866951942443848
4,15,Linear,0.09198209468273,768,768,1.0,4.257152664270418,2.9581245142024146,0.936311294907231,True,4.952903,dense,3.9910520927290833,2.6899326,0.69485986,bert.encoder.layer.0.attention.self.value,768,489.70267,768,58,0,1,0.42768509762489004,4.952903,98.87185,success,2.2255117893218994,0.0009699887596070766,,1,4.952902793884277,2.14753794670105
5,18,Linear,0.06089019401420237,768,768,1.0,2.5103037755042195,2.2628300921589624,0.9178069301855095,True,7.9692388,dense,3.319694985303667,2.6819644,0.90141684,bert.encoder.layer.0.attention.output.dense,768,480.80002,768,139,0,1,0.1281022942836543,7.9692388,60.33199,success,2.822983980178833,0.0005885893478989601,,2,7.969238758087158,1.0285351276397705
6,22,Linear,0.05861691959943549,768,3072,4.0,3.364249233697561,7.438484078226025,0.9715123782619719,True,162.56918,dense,7.506271909820469,3.5191307,2.2110384,bert.encoder.layer.0.intermediate.dense,768,3304.69,768,223,0,1,0.15832183885797302,162.56918,20.3279,success,12.750262260437012,0.46181967854499817,,0,162.56918334960938,4.795032978057861
7,25,Linear,0.03908427664926051,768,3072,4.0,3.5754380535118195,6.108457851079423,1.0007619235950573,True,51.10345,dense,6.365865273856942,3.4817924,1.7084502,bert.encoder.layer.0.output.dense,768,3032.4404,768,32,0,1,0.4552774280410225,51.10345,59.33925,success,7.148667812347412,0.3982478976249695,,0,51.103450775146484,9.092448234558105
8,31,Linear,0.04373544562616699,768,768,1.0,2.719926079964555,3.54554992781253,0.9151103895995246,True,20.116222,dense,4.483731725389399,3.0277364,1.3035464,bert.encoder.layer.1.attention.self.query,768,1065.9484,768,141,0,1,0.14484390523345575,20.116222,52.98949,success,4.485111236572266,0.0008218912407755852,,1,20.116222381591797,2.3434512615203857
9,32,Linear,0.03193543410735611,768,768,1.0,2.7135223927627368,4.1504732329614695,0.9031447284935059,True,33.84946,dense,4.677228047358342,3.0274994,1.5295519,bert.encoder.layer.1.attention.self.key,768,1065.3672,768,110,0,1,0.16337794973338618,33.84946,31.473682,success,5.818028926849365,0.0014673005789518356,,0,33.84946060180664,2.7396159172058105
