,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.041526525901974365,768,768,1.0,2.90385896845675,4.051510460150281,0.9105144735649829,True,24.843676,dense,4.749586957722894,3.039898,1.395216,bert.encoder.layer.0.attention.self.query,767,1096.2198,768,92,1,1,0.19849101862753302,24.843676,44.124706,success,4.9843430519104,0.00015879575221333653,,2,24.84367561340332,3.4018971920013428
3,14,Linear,0.04713466968619895,768,768,1.0,3.20444129086915,5.023293283436718,0.9095690995347903,True,36.94906,dense,5.310447171347688,3.033224,1.5676035,bert.encoder.layer.0.attention.self.key,768,1079.503,768,87,0,1,0.23634091402548252,36.94906,29.215982,success,6.078573703765869,0.0014940382679924369,,0,36.949058532714844,3.5832102298736572
4,15,Linear,0.09158537561078195,768,768,1.0,4.2301024507105005,2.9295773857324363,0.9363725880764421,True,4.9266834,dense,3.973586221665184,2.6895876,0.6925547,bert.encoder.layer.0.attention.self.value,768,489.31378,768,60,0,1,0.4170044332715177,4.9266834,99.31911,success,2.2196133136749268,0.0008824382675811648,,1,4.92668342590332,2.1163556575775146
5,18,Linear,0.05923662560967058,768,768,1.0,2.5230465262524167,2.2771611600451958,0.9176340594269514,True,7.9899535,dense,3.3319994076035435,2.6824875,0.90254426,bert.encoder.layer.0.attention.output.dense,767,481.37933,768,138,1,1,0.12965033021217956,7.9899535,60.248077,success,2.826650619506836,5.944268559687771e-05,,1,7.989953517913818,1.0402562618255615
6,22,Linear,0.05899230903460573,768,3072,4.0,3.3620777445026344,7.446253238103927,0.9712189748946006,True,163.97478,dense,7.512772837406949,3.5190382,2.2147772,bert.encoder.layer.0.intermediate.dense,768,3303.9849,768,223,0,1,0.15817642518605515,163.97478,20.149347,success,12.80526351928711,0.46110716462135315,,0,163.9747772216797,4.787964820861816
7,25,Linear,0.036813436123444454,768,3072,4.0,3.559472105961321,6.088018776123792,1.0007170661819929,True,51.33,dense,6.346246188087604,3.4817603,1.7103713,bert.encoder.layer.0.output.dense,768,3032.2163,768,32,0,1,0.4524550205957659,51.33,59.072983,success,7.164495944976807,0.3975882828235626,,0,51.33000183105469,9.074310302734375
8,31,Linear,0.043189758047053994,768,768,1.0,2.723810831563272,3.5523666316703872,0.9150955650506691,True,20.146048,dense,4.4914476237919345,3.0280633,1.3041899,bert.encoder.layer.1.attention.self.query,767,1066.7512,768,141,1,1,0.1451710603356283,20.146048,52.950893,success,4.488434791564941,0.00036592467222362757,,1,20.146047592163086,2.3474009037017822
9,32,Linear,0.0327594127119169,768,768,1.0,2.7099338500178414,4.1532218045381155,0.9029017807443495,True,34.087208,dense,4.677353001457998,3.0278635,1.5325916,bert.encoder.layer.1.attention.self.key,768,1066.2603,768,109,0,1,0.16378195875364904,34.087208,31.280363,success,5.838425159454346,0.001086718519218266,,0,34.08720779418945,2.752619743347168
