,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.04059613504835735,768,768,1.0,2.9169188320661457,4.0750227563314825,0.9107217913569263,True,24.947657,dense,4.761014158514621,3.039181,1.3970299,bert.encoder.layer.0.attention.self.query,767,1094.4119,768,94,1,1,0.19771508107466146,24.947657,43.868324,success,4.994762897491455,0.00011115122470073402,,1,24.947656631469727,3.367990255355835
3,14,Linear,0.04624415996113218,768,768,1.0,3.215384442164438,5.0275726342533735,0.9098161382800183,True,36.609947,dense,5.3183771271052755,3.0324552,1.5635992,bert.encoder.layer.0.attention.self.key,768,1077.5936,768,87,0,1,0.23751414299291299,36.609947,29.434448,success,6.050615310668945,0.0009633894660510123,,1,36.609947204589844,3.5833077430725098
4,15,Linear,0.09277118377903032,768,768,1.0,4.272721656083112,2.9644021979560007,0.9365976646322337,True,4.9407988,dense,3.98706924213414,2.6888604,0.6937972,bert.encoder.layer.0.attention.self.value,768,488.49527,768,58,0,1,0.42972940640303714,4.9407988,98.8697,success,2.2227907180786133,0.0002775602333713323,,1,4.940798759460449,2.1396028995513916
5,18,Linear,0.06069334412324534,768,768,1.0,2.4978822654385198,2.247562309630242,0.9180196217055276,True,7.9393897,dense,3.31133920200919,2.6817837,0.8997871,bert.encoder.layer.0.attention.output.dense,767,480.59976,768,143,1,1,0.12525920764042825,7.9393897,60.53359,success,2.817692279815674,7.551847374998033e-06,,1,7.939389705657959,1.0032821893692017
6,22,Linear,0.05884493327451179,768,3072,4.0,3.365775507673899,7.447593934542608,0.9714136919532304,True,163.20822,dense,7.514503123435316,3.519091,2.2127423,bert.encoder.layer.0.intermediate.dense,768,3304.3872,768,223,0,1,0.15842404572309146,163.20822,20.24645,success,12.775297164916992,0.46155428886413574,,0,163.20822143554688,4.79453182220459
7,25,Linear,0.039669430519849724,768,3072,4.0,3.5643555945774006,6.09368978365559,1.0007434782268052,True,51.24115,dense,6.351480989385206,3.481664,1.7096189,bert.encoder.layer.0.output.dense,768,3031.5435,768,32,0,1,0.4533183075748352,51.24115,59.162285,success,7.158292293548584,0.3983270227909088,,0,51.24114990234375,9.074077606201172
8,31,Linear,0.044832105359485674,768,768,1.0,2.7336678363216573,3.561667028267524,0.915126394724506,True,20.085814,dense,4.498397075973446,3.0276763,1.3028895,bert.encoder.layer.1.attention.self.query,768,1065.8008,768,134,0,1,0.14976609042442332,20.085814,53.062366,success,4.481719970703125,0.000657237134873867,,1,20.085813522338867,2.424406051635742
9,32,Linear,0.031233687033379143,768,768,1.0,2.713640641216344,4.149072875250751,0.9033460732644681,True,33.804073,dense,4.6771964471787015,3.0274289,1.5289692,bert.encoder.layer.1.attention.self.key,767,1065.1936,768,110,1,1,0.16338922428106123,33.804073,31.510807,success,5.814126968383789,0.00022427859948948026,,1,33.804073333740234,2.738736867904663
