,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.041506410212157896,768,768,1.0,2.893355531190459,4.037809241211277,0.9106287201576888,True,24.862532,dense,4.739078850502901,3.040196,1.3955455,bert.encoder.layer.0.attention.self.query,766,1096.9727,768,94,2,1,0.19528471215914428,24.862532,44.121517,success,4.986234188079834,0.00018371781334280968,,2,24.862531661987305,3.356485366821289
3,14,Linear,0.04632773602965068,768,768,1.0,3.2026737630626383,5.0228773719615525,0.9095352232164441,True,37.01167,dense,5.308997762112656,3.0334966,1.5683388,bert.encoder.layer.0.attention.self.key,768,1080.1807,768,87,0,1,0.23615141515377894,37.01167,29.184868,success,6.08372163772583,0.002105593215674162,,0,37.01166915893555,3.5847575664520264
4,15,Linear,0.09118409978695041,768,768,1.0,4.222247160104577,2.932900161383887,0.9363113666790919,True,4.950284,dense,3.972645277581949,2.6899736,0.69463015,bert.encoder.layer.0.attention.self.value,768,489.7489,768,60,0,1,0.41599031961497235,4.950284,98.933495,success,2.2249233722686768,0.0010135230841115117,,0,4.950284004211426,2.117966413497925
5,18,Linear,0.058988513271427845,768,768,1.0,2.520626776271869,2.2766504633149927,0.9173882131490017,True,8.002175,dense,3.332006678938497,2.6828775,0.9032081,bert.encoder.layer.0.attention.output.dense,768,481.8119,768,138,0,1,0.1294443474148051,8.002175,60.210114,success,2.8288116455078125,0.00045276174205355346,,1,8.002175331115723,1.0401920080184937
6,22,Linear,0.05853750471261687,768,3072,4.0,3.3664392445045115,7.456741294556503,0.9711907685532658,True,164.06772,dense,7.5230316034516695,3.5191276,2.2150233,bert.encoder.layer.0.intermediate.dense,768,3304.6658,768,223,0,1,0.1584684928287699,164.06772,20.142084,success,12.808892250061035,0.46072322130203247,,0,164.06771850585938,4.792670249938965
7,25,Linear,0.03709618172832285,768,3072,4.0,3.5587253743955927,6.086373353566642,1.0007170661819929,True,51.317764,dense,6.345077238368091,3.4818096,1.7102678,bert.encoder.layer.0.output.dense,768,3032.56,768,32,0,1,0.4523230158573028,51.317764,59.09377,success,7.163641929626465,0.39751166105270386,,0,51.31776428222656,9.075671195983887
8,31,Linear,0.04422847372926275,768,768,1.0,2.7304345176836664,3.5633884372549973,0.9150531395606973,True,20.186579,dense,4.499727912628409,3.0282714,1.3050628,bert.encoder.layer.1.attention.self.query,767,1067.2622,768,134,1,1,0.1494867742363029,20.186579,52.869892,success,4.492947578430176,0.00033071282086893916,,1,20.18657875061035,2.4247422218322754
9,32,Linear,0.03191895632109032,768,768,1.0,2.7072572127096386,4.149530771019465,0.9028719236502138,True,34.099136,dense,4.67467731806294,3.0280845,1.5327435,bert.encoder.layer.1.attention.self.key,768,1066.803,768,110,0,1,0.16278058825383449,34.099136,31.285337,success,5.839446544647217,0.0007117310888133943,,1,34.09913635253906,2.7366137504577637
