,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.03803815761971696,768,768,1.0,2.925475838293368,4.075501731778973,0.9114034706340367,True,24.723341,dense,4.759215355634752,3.0373268,1.3931073,bert.encoder.layer.0.attention.self.query,767,1089.7494,768,93,1,1,0.19966254336807943,24.723341,44.077755,success,4.972257137298584,0.0002936170494649559,,2,24.72334098815918,3.372657060623169
3,14,Linear,0.04926523515978731,768,768,1.0,3.161525744493689,4.917492588841417,0.9107260267273296,True,35.92671,dense,5.225157234946042,3.0307233,1.5554175,bert.encoder.layer.0.attention.self.key,767,1073.3052,768,93,1,1,0.2241397783956175,35.92671,29.874855,success,5.993889331817627,0.0003400882997084409,,1,35.92670822143555,3.4169161319732666
4,15,Linear,0.09198209468273,768,768,1.0,4.257152664270418,2.9581245142024146,0.936311294907231,True,4.952903,dense,3.9910520927290833,2.6899326,0.69485986,bert.encoder.layer.0.attention.self.value,768,489.70267,768,58,0,1,0.42768509762489004,4.952903,98.87185,success,2.2255117893218994,0.0009699887596070766,,1,4.952902793884277,2.14753794670105
5,18,Linear,0.0607234786347991,768,768,1.0,2.582614150244229,2.2904004398784528,0.9189910223466865,True,7.7064342,dense,3.3501172229855984,2.6813176,0.8868535,bert.encoder.layer.0.attention.output.dense,768,480.08444,768,130,0,1,0.13880444319404808,7.7064342,62.296574,success,2.7760465145111084,0.00032340289908461273,,2,7.70643424987793,1.1054749488830566
6,22,Linear,0.05867033511656894,768,3072,4.0,3.3643120986276216,7.452579867474962,0.9711777778464423,True,164.12952,dense,7.518926779257473,3.5191107,2.2151868,bert.encoder.layer.0.intermediate.dense,768,3304.5374,768,223,0,1,0.15832604860506103,164.12952,20.133718,success,12.811304092407227,0.461005836725235,,0,164.1295166015625,4.790542125701904
7,25,Linear,0.03646862531078321,768,3072,4.0,3.5595461624467224,6.087582777342643,1.000716922638271,True,51.311317,dense,6.346001719283971,3.4817839,1.7102132,bert.encoder.layer.0.output.dense,768,3032.3813,768,32,0,1,0.45246811205652043,51.311317,59.09771,success,7.163191795349121,0.39766961336135864,,0,51.311317443847656,9.077798843383789
8,31,Linear,0.043646796847461033,768,768,1.0,2.7391534223882785,3.5499666827391922,0.915871212121981,True,19.770092,dense,4.497285728471285,3.027501,1.2960087,bert.encoder.layer.1.attention.self.query,767,1065.3712,768,133,1,1,0.1508037271084869,19.770092,53.888023,success,4.446357250213623,0.00023723370395600796,,1,19.770092010498047,2.438662528991699
9,32,Linear,0.03210308412506524,768,768,1.0,2.724097325136312,4.146610849759184,0.9041791490870109,True,33.280987,dense,4.676590628433597,3.0272422,1.5221963,bert.encoder.layer.1.attention.self.key,767,1064.7362,768,109,1,1,0.16513857362950374,33.280987,31.992327,success,5.768967628479004,0.0002552067453507334,,1,33.28098678588867,2.7649953365325928
