,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.041218447993497165,768,768,1.0,2.911593675981166,4.0612521034860185,0.911353722978283,True,24.82306,dense,4.743145360352254,3.0370219,1.3948554,bert.encoder.layer.0.attention.self.query,767,1088.9845,768,94,1,1,0.1971658331620922,24.82306,43.869873,success,4.982274532318115,0.00015792301564943045,,2,24.82305908203125,3.3398778438568115
3,14,Linear,0.04563099275301041,768,768,1.0,3.2388796972219427,5.033334173503661,0.9109718525539899,True,35.81257,dense,5.325725118716481,3.030409,1.5540355,bert.encoder.layer.0.attention.self.key,766,1072.5287,768,87,2,1,0.24003309873854914,35.81257,29.948387,success,5.984360218048096,0.00046503383782692254,,2,35.81256866455078,3.5805981159210205
4,15,Linear,0.10479127819729217,768,768,1.0,4.721113064782459,3.256269904011427,0.9370815881718937,True,4.894688,dense,4.221685122293881,2.688676,0.68972504,bert.encoder.layer.0.attention.self.value,767,488.28793,768,48,1,1,0.5370964074092965,4.894688,99.75874,success,2.2123942375183105,0.00014323546201922,,1,4.894688129425049,2.3457634449005127
5,18,Linear,0.06071633695068901,768,768,1.0,2.5101463457547597,2.2451911450076234,0.9184900547575838,True,7.842351,dense,3.3124024860586565,2.6812577,0.8944463,bert.encoder.layer.0.attention.output.dense,768,480.0181,768,144,0,1,0.12584552881289665,7.842351,61.208443,success,2.800419807434082,0.0003307329898234457,,1,7.842350959777832,1.0029499530792236
6,22,Linear,0.05855299104049061,768,3072,4.0,3.358759573327041,7.419830995599223,0.9718563090194189,True,161.84465,dense,7.48743520035692,3.5192878,2.2090986,bert.encoder.layer.0.intermediate.dense,768,3305.8857,768,224,0,1,0.1576012532350513,161.84465,20.42629,success,12.721817970275879,0.4597901701927185,,0,161.8446502685547,4.785555839538574
7,25,Linear,0.038474323497637575,768,3072,4.0,4.093825320957856,6.985871557954453,1.0007136211326697,True,50.867573,dense,7.171625470428515,3.4820037,1.706441,bert.encoder.layer.0.output.dense,768,3033.9165,768,148,0,1,0.25431087483257175,50.867573,59.64343,success,7.132150650024414,0.3999782204627991,,0,50.86757278442383,5.861603736877441
8,31,Linear,0.04402680985824209,768,768,1.0,2.725254274801954,3.5403396058681746,0.9158672638953338,True,19.910673,dense,4.478765912598571,3.026264,1.299086,bert.encoder.layer.1.attention.self.query,767,1062.3407,768,142,1,1,0.14478012257354733,19.910673,53.35534,success,4.462137699127197,0.0001307662605540827,,1,19.910673141479492,2.3300015926361084
9,32,Linear,0.031871023311565994,768,768,1.0,2.7168053962561722,4.130002424334638,0.9041591208100191,True,33.125965,dense,4.665227048420605,3.0260065,1.5201687,bert.encoder.layer.1.attention.self.key,767,1061.711,768,111,1,1,0.16295195690075834,33.125965,32.05072,success,5.755516052246094,0.00015416012320201844,,1,33.1259651184082,2.7198374271392822
