,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.04170024623230706,768,768,1.0,2.914447067279856,4.065907226556689,0.9110632052829939,True,24.836304,dense,4.750504119021085,3.0372336,1.395087,bert.encoder.layer.0.attention.self.query,767,1089.5155,768,93,1,1,0.1985189130887539,24.836304,43.86786,success,4.983603477478027,0.00028753301012329757,,1,24.8363037109375,3.364677667617798
3,14,Linear,0.04743270864841953,768,768,1.0,3.262162480722053,5.085371864919713,0.9104181368347931,True,36.215614,dense,5.370691072386432,3.0305865,1.558896,bert.encoder.layer.0.attention.self.key,767,1072.9668,768,84,1,1,0.24682216195709258,36.215614,29.627188,success,6.017940998077393,0.00033808863372541964,,1,36.215614318847656,3.655290126800537
4,15,Linear,0.09507309507716633,768,768,1.0,4.303753991446038,2.9791711485486903,0.9368019273483635,True,4.9229584,dense,3.997259181705699,2.6877153,0.6922262,bert.encoder.layer.0.attention.self.value,768,487.20908,768,58,0,1,0.4338041516628495,4.9229584,98.96673,success,2.2187740802764893,0.00026019802317023277,,2,4.9229583740234375,2.1386139392852783
5,18,Linear,0.062477359254175635,768,768,1.0,2.4954064384955386,2.2302457361026566,0.9182638298520177,True,7.8296156,dense,3.304324939411358,2.6805696,0.8937405,bert.encoder.layer.0.attention.output.dense,768,479.2582,768,145,0,1,0.12418674526123429,7.8296156,61.21095,success,2.798145055770874,0.0007361991447396576,,1,7.829615592956543,0.9895749092102051
6,22,Linear,0.05859014390581152,768,3072,4.0,3.3695873024092835,7.454796884493342,0.9715845089821794,True,163.07097,dense,7.520590754247003,3.5190096,2.2123768,bert.encoder.layer.0.intermediate.dense,768,3303.767,768,221,0,1,0.15939569113298377,163.07097,20.25969,success,12.76992416381836,0.4608013331890106,,0,163.0709686279297,4.816482067108154
7,25,Linear,0.03787394462430538,768,3072,4.0,3.5583037597329343,6.079035026926612,1.0007759191079333,True,51.098495,dense,6.3393440481928005,3.481359,1.7084081,bert.encoder.layer.0.output.dense,768,3029.4158,768,31,0,1,0.45948491944306746,51.098495,59.285812,success,7.148321151733398,0.3969707190990448,,0,51.09849548339844,9.167436599731445
8,31,Linear,0.041551269052069184,768,768,1.0,2.72943818719946,3.5586300844457726,0.9154627176646972,True,20.127777,dense,4.487386462196799,3.0262947,1.3037958,bert.encoder.layer.1.attention.self.query,768,1062.4159,768,140,0,1,0.14616420422015963,20.127777,52.78357,success,4.486399173736572,0.0011147343320772052,,0,20.127777099609375,2.352382183074951
9,32,Linear,0.03302258124619151,768,768,1.0,2.7258899603663136,4.153141523905928,0.9036281837485483,True,33.388042,dense,4.682515554486148,3.0259588,1.523591,bert.encoder.layer.1.attention.self.key,768,1061.5941,768,107,0,1,0.16684808007636895,33.388042,31.795639,success,5.778238773345947,0.0008398693171329796,,1,33.38804244995117,2.786015510559082
