,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.041366108071163754,768,768,1.0,2.8925907745871084,4.036131650654732,0.9106483933689435,True,24.85046,dense,4.737800312527776,3.0401583,1.3953345,bert.encoder.layer.0.attention.self.query,766,1096.8774,768,94,2,1,0.19520583353825305,24.85046,44.139122,success,4.985023498535156,2.7138115910929628e-05,,2,24.850460052490234,3.355412244796753
3,14,Linear,0.046416829590546604,768,768,1.0,3.205469238737796,5.026617749710191,0.9095384529501848,True,36.99455,dense,5.312644495529264,3.0334723,1.5681379,bert.encoder.layer.0.attention.self.key,768,1080.1204,768,87,0,1,0.236451121604996,36.99455,29.196743,success,6.082314491271973,0.002191683044657111,,0,36.99454879760742,3.5866951942443848
4,15,Linear,0.09092074186812793,768,768,1.0,4.225087716483527,2.931534722836789,0.9363458171723252,True,4.941285,dense,3.972457244539346,2.689838,0.69383997,bert.encoder.layer.0.attention.self.value,768,489.59595,768,60,0,1,0.4163570338666269,4.941285,99.08272,success,2.222900152206421,0.0008207622449845076,,1,4.941285133361816,2.1171979904174805
5,18,Linear,0.06014728685477466,768,768,1.0,2.5199272606337377,2.275102138589636,0.9174119696349605,True,7.9954767,dense,3.3310224839897797,2.682723,0.90284437,bert.encoder.layer.0.attention.output.dense,768,481.64062,768,138,0,1,0.12938480068927238,7.9954767,60.23914,success,2.827627420425415,0.00038325967034325004,,1,7.995476722717285,1.039462685585022
6,22,Linear,0.05899050832355712,768,3072,4.0,3.3613586922855703,7.444662300446244,0.9712135202331721,True,163.97498,dense,7.511311980125997,3.5190735,2.2147777,bert.encoder.layer.0.intermediate.dense,768,3304.2544,768,223,0,1,0.15812827388812178,163.97498,20.150967,success,12.80527114868164,0.4611899256706238,,0,163.9749755859375,4.787750720977783
7,25,Linear,0.03636508333716992,768,3072,4.0,3.557398512100649,6.084274541861778,1.0007181427599066,True,51.323437,dense,6.342952066766616,3.4818006,1.7103157,bert.encoder.layer.0.output.dense,768,3032.498,768,32,0,1,0.45208845752568894,51.323437,59.08603,success,7.164037704467773,0.39770567417144775,,0,51.32343673706055,9.07302474975586
8,31,Linear,0.044462454646290506,768,768,1.0,2.7313684290558817,3.5622221973294117,0.9150941293318883,True,20.14603,dense,4.499864063658718,3.02819,1.3041896,bert.encoder.layer.1.attention.self.query,767,1067.062,768,134,1,1,0.14956745189097773,20.14603,52.966366,success,4.488432884216309,0.00014975457452237606,,1,20.14603042602539,2.4252612590789795
9,32,Linear,0.03256957486905654,768,768,1.0,2.709000474148158,4.152230839185837,0.9030804652900254,True,34.09995,dense,4.67648680731002,3.0280154,1.5327538,bert.encoder.layer.1.attention.self.key,767,1066.6333,768,110,1,1,0.16294680171032477,34.09995,31.279615,success,5.8395161628723145,1.8672439182410017e-05,,1,34.09994888305664,2.7380847930908203
