,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.04181676324975925,768,768,1.0,2.902562897890512,4.05048276588635,0.9106598813755157,True,24.859064,dense,4.748961666458942,3.040112,1.3954849,bert.encoder.layer.0.attention.self.query,766,1096.7605,768,92,2,1,0.19835589393018513,24.859064,44.11914,success,4.985886573791504,0.00015366818115580827,,2,24.85906410217285,3.402675151824951
3,14,Linear,0.04650695636223878,768,768,1.0,3.207390445825632,5.02997649474431,0.9095405343341509,True,37.003742,dense,5.31612682884473,3.0334284,1.5682458,bert.encoder.layer.0.attention.self.key,768,1080.0111,768,87,0,1,0.23665709662508483,37.003742,29.186537,success,6.083070278167725,0.0017596788238734007,,0,37.00374221801758,3.5871410369873047
4,15,Linear,0.09198209468273,768,768,1.0,4.257152664270418,2.9581245142024146,0.936311294907231,True,4.952903,dense,3.9910520927290833,2.6899326,0.69485986,bert.encoder.layer.0.attention.self.value,768,489.70267,768,58,0,1,0.42768509762489004,4.952903,98.87185,success,2.2255117893218994,0.0009699887596070766,,1,4.952902793884277,2.14753794670105
5,18,Linear,0.059863263387301635,768,768,1.0,2.521482723351476,2.2768465903278154,0.917402782836765,True,7.9979606,dense,3.332032850674721,2.682715,0.90297925,bert.encoder.layer.0.attention.output.dense,768,481.63144,768,138,0,1,0.12951721046895504,7.9979606,60.21928,success,2.82806658744812,0.0008074314100667834,,1,7.997960567474365,1.0401370525360107
6,22,Linear,0.05899265801334719,768,3072,4.0,3.3645124371959856,7.453025259158561,0.971182514789262,True,164.12965,dense,7.519347380420631,3.5191286,2.2151873,bert.encoder.layer.0.intermediate.dense,768,3304.6724,768,223,0,1,0.15833946426787926,164.12965,20.134523,success,12.811309814453125,0.4613887071609497,,0,164.12965393066406,4.791034698486328
7,25,Linear,0.03646862531078321,768,3072,4.0,3.5595461624467224,6.087582777342643,1.000716922638271,True,51.311317,dense,6.346001719283971,3.4817839,1.7102132,bert.encoder.layer.0.output.dense,768,3032.3813,768,32,0,1,0.45246811205652043,51.311317,59.09771,success,7.163191795349121,0.39766961336135864,,0,51.311317443847656,9.077798843383789
8,31,Linear,0.04424378191181544,768,768,1.0,2.7296663008596505,3.5614809242828454,0.9150324652102542,True,20.171177,dense,4.49943188133075,3.0283883,1.3047312,bert.encoder.layer.1.attention.self.query,767,1067.5497,768,134,1,1,0.14942041041047613,20.171177,52.92451,success,4.4912333488464355,0.0003896873095072806,,1,20.17117691040039,2.424814462661743
9,32,Linear,0.031992078355363995,768,768,1.0,2.7079644099891937,4.150904610453447,0.9028719236502138,True,34.107544,dense,4.675691467506253,3.0281513,1.5328505,bert.encoder.layer.1.attention.self.key,768,1066.9674,768,110,0,1,0.1628480168687617,34.107544,31.282446,success,5.8401665687561035,0.0010809707455337048,,0,34.1075439453125,2.7378573417663574
