,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.03971084670142605,768,768,1.0,2.925351814313985,4.079632967762303,0.9111070987420796,True,24.80724,dense,4.7583365048474615,3.0367029,1.3945786,bert.encoder.layer.0.attention.self.query,768,1088.1846,768,93,0,1,0.1996496826805186,24.80724,43.865604,success,4.980686664581299,0.0009463733294978738,,1,24.807239532470703,3.3701298236846924
3,14,Linear,0.045496288688178455,768,768,1.0,3.2054137805374445,4.981879105768944,0.9104470847092161,True,35.826775,dense,5.284411512794333,3.0299242,1.5542078,bert.encoder.layer.0.attention.self.key,768,1071.3314,768,89,0,1,0.2337733931906503,35.826775,29.903095,success,5.985547065734863,0.0014259933959692717,,0,35.82677459716797,3.5158324241638184
4,15,Linear,0.09994548086247423,768,768,1.0,4.28726861005652,2.9499899730644215,0.9369624810012034,True,4.876199,dense,3.976805703539066,2.686274,0.68808144,bert.encoder.layer.0.attention.self.value,768,485.5949,768,60,0,1,0.4243845527086435,4.876199,99.584724,success,2.208211660385132,0.0003197117184754461,,1,4.876198768615723,2.1017966270446777
5,18,Linear,0.0636843792415766,768,768,1.0,2.493650276054259,2.23421395613697,0.9183674684191616,True,7.869755,dense,3.298626329060192,2.679251,0.8959612,bert.encoder.layer.0.attention.output.dense,768,477.80518,768,150,0,1,0.12195603435000568,7.869755,60.71411,success,2.8053083419799805,0.0006996348965913057,,1,7.869754791259766,0.9636163711547852
6,22,Linear,0.05906267129237719,768,3072,4.0,3.3791691194454527,7.466091536708718,0.9717991786181401,True,161.97414,dense,7.532271223157213,3.5187433,2.209446,bert.encoder.layer.0.intermediate.dense,768,3301.742,768,221,0,1,0.1600402338967119,161.97414,20.384378,success,12.726905822753906,0.4603184461593628,,0,161.97413635253906,4.8244805335998535
7,25,Linear,0.03798366732637337,768,3072,4.0,3.552925314716562,6.069436459434109,1.0008059915176517,True,51.08491,dense,6.327708741555779,3.48108,1.7082927,bert.encoder.layer.0.output.dense,768,3027.4702,768,31,0,1,0.4585189222014675,51.08491,59.263493,success,7.1473708152771,0.3992469608783722,,0,51.08491134643555,9.141879081726074
8,31,Linear,0.043522870067836616,768,768,1.0,2.730732078142924,3.5688390680729585,0.9154989302421269,True,20.272928,dense,4.488663276637446,3.025792,1.3069166,bert.encoder.layer.1.attention.self.query,767,1061.1865,768,138,1,1,0.1473296984512825,20.272928,52.345005,success,4.502546787261963,6.920938176335767e-05,,1,20.27292823791504,2.3708279132843018
9,32,Linear,0.03272747607212545,768,768,1.0,2.719493028337576,4.1383839046107616,0.9036782985903388,True,33.246677,dense,4.6737494698448,3.0254126,1.5217483,bert.encoder.layer.1.attention.self.key,767,1060.2601,768,109,1,1,0.16469756197962482,33.246677,31.890709,success,5.765993118286133,0.00018426855967845768,,1,33.24667739868164,2.745616912841797
