,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
0,3,Embedding,0.07359278767463728,768,30522,39.7421875,3.0267653358110547,13.470692768648924,0.663236302330664,True,28217.87,embedding,13.470743343039903,4.785976,4.4505243,bert.embeddings.word_embeddings,768,61090.76,768,355,0,1,0.10756953501445558,28217.87,2.1649673,success,167.98175048828125,1.7026110887527466,,0,28217.869140625,36.34254837036133
1,4,Embedding,0.10000405519288835,512,768,1.5,1.7135292459105487,1.7078124826238776,0.6264303983208465,True,9.923474,embedding,2.467356573669849,2.0066278,0.99666375,bert.embeddings.position_embeddings,512,101.53775,512,311,0,1,0.04046053155122062,9.923474,10.232077,success,3.1501545906066895,0.019399207085371017,over-trained,0,9.923474311828613,0.012243149802088737
2,13,Linear,0.03909874707950012,768,768,1.0,2.9135304563557183,4.0650966617884885,0.9110619849220302,True,24.845491,dense,4.749482366879402,3.0373714,1.3952477,bert.encoder.layer.0.attention.self.query,767,1089.861,768,93,1,1,0.19842386496363462,24.845491,43.865543,success,4.984525203704834,0.00015718642680440098,,1,24.845491409301758,3.365894079208374
3,14,Linear,0.044078771896667535,768,768,1.0,3.232018058813552,5.036807108019924,0.9104342168851378,True,36.17506,dense,5.328048272845604,3.030588,1.5584093,bert.encoder.layer.0.attention.self.key,767,1072.9701,768,87,1,1,0.2392974538838331,36.17506,29.660492,success,6.014570713043213,0.00019065853848587722,,1,36.1750602722168,3.575679063796997
4,15,Linear,0.09321516931514007,768,768,1.0,4.323546013900912,2.99105102978586,0.9367747975849422,True,4.918187,dense,4.007439089695793,2.687874,0.69180506,bert.encoder.layer.0.attention.self.value,768,487.38724,768,57,0,1,0.44021442356063056,4.918187,99.09896,success,2.217698574066162,0.00036230843397788703,,1,4.918187141418457,2.156615972518921
5,18,Linear,0.05999364243065408,768,768,1.0,2.5354743539615034,2.271348790370826,0.9182049769260773,True,7.8673406,dense,3.3285126013259667,2.6806629,0.89582795,bert.encoder.layer.0.attention.output.dense,768,479.36105,768,136,0,1,0.1316658396135028,7.8673406,60.930508,success,2.804877996444702,0.0005245717475190759,,1,7.867340564727783,1.0512498617172241
6,22,Linear,0.05984098639379065,768,3072,4.0,3.393324676861992,7.503352691891449,0.9716539123716725,True,162.6333,dense,7.568150748172822,3.5189486,2.2112098,bert.encoder.layer.0.intermediate.dense,768,3303.3032,768,219,0,1,0.16172589428015194,162.6333,20.311357,success,12.752776145935059,0.4621163606643677,,0,162.63330078125,4.854466915130615
7,25,Linear,0.036113878619462025,768,3072,4.0,3.56509007665322,6.08523907913183,1.0007934314419937,True,50.920925,dense,6.347340507184172,3.4814034,1.7068963,bert.encoder.layer.0.output.dense,768,3029.7246,768,32,0,1,0.4534481468889532,50.920925,59.498615,success,7.135890007019043,0.398611456155777,,0,50.92092514038086,9.06088924407959
8,31,Linear,0.04240187763559211,768,768,1.0,2.731848316519816,3.558003518147024,0.9156249145651396,True,20.063936,dense,4.489532352514139,3.0262687,1.3024162,bert.encoder.layer.1.attention.self.query,767,1062.3523,768,138,1,1,0.14742471897210377,20.063936,52.94835,success,4.479278564453125,8.869489101925865e-05,,1,20.063936233520508,2.3742260932922363
9,32,Linear,0.030381237253694293,768,768,1.0,2.7096365269491502,4.133067776377045,0.903749366669987,True,33.521366,dense,4.662841802899237,3.0259366,1.5253218,bert.encoder.layer.1.attention.self.key,767,1061.5402,768,111,1,1,0.16227151793843186,33.521366,31.667568,success,5.789763927459717,1.45917992995237e-05,,1,33.521366119384766,2.711658239364624
